maternal_health_delivery_services,facility_type_display,management,emergency_transport,skilled_birth_attendant,phcn_electricity,c_section_yn,child_health_measles_immun_calc,improved_water_supply,improved_sanitation,vaccines_fridge_freezer,antenatal_care_yn,family_planning_yn,malaria_treatment_artemisinin,num_chews_fulltime,num_nurses_fulltime,num_nursemidwives_fulltime,num_doctors_fulltime,latitude,longitude
FALSE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,10.664175,4.687326667
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,1,0,0,6.167353392,8.109728694
FALSE,District / General Hospital,,TRUE,TRUE,,FALSE,,,FALSE,,FALSE,TRUE,TRUE,0,2,0,1,6.31218195,8.105018735
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,0,1,0,9.171057343,7.327306867
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.441601038,7.699946165
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,4.99727081,7.32150694
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,3,6.22136554,8.37861072
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,0,13.47932787,5.64801671
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,5.952449441,7.67206192
TRUE,Basic Health Centre or Primary Health Clinic,private,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,2,2,12.97850161,7.6083673
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,0,0,7.45816865,5.72847478
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,13.11704011,5.44088479
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,0,7,8,1,7.16712134,3.33491545
TRUE,Clinic,,TRUE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,0,6,1,1,6.46324356,3.31157819
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,3,1,1,5.94861058,6.84676802
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,6,1,1,1,10.16595304,12.73995638
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,8.0510832,4.55161425
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.84597007,13.25000825
TRUE,Primary Health Centre (PHC),private,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,1,9.071946505,5.769839977
TRUE,Primary Health Center,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,3,0,9,4,8.46317975,4.52167322
FALSE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,7.232925296,4.759971499
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,5,0,0,0,8.956829309,8.370471597
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.2126871,9.22705306
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,7.01245359,3.09954074
TRUE,Primary Health Centre (PHC),private,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,9.465955,9.047388333
FALSE,Primary Health Center,private,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,1,1,6.938450933,3.631550074
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,12.75269202,8.39984242
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,2,0,7.48594461,3.91389083
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,8.677026629,8.729984164
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.4359775,5.90898081
TRUE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,FALSE,0,0,2,0,5.48912874,7.21746175
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,,0,,6.18941764,7.46194616
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0,1,0,8.43254802,10.2023019
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,0,0,0,9.182901978,4.846365452
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,10.17632174,13.17338946
TRUE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,0,5,0,6.67246459,3.9962695
FALSE,District / General Hospital,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,3,3,2,1,6.321505308,8.117630482
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.47888088,7.44705677
FALSE,Primary Health Centre (PHC),private,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8.64985086,8.41430257
TRUE,Primary Health Center,public,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,1,0,10.47036231,7.398734093
TRUE,Clinic,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,3,0,0,0,9.85162093,8.68171036
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,11.17425978,5.304341912
TRUE,Health Post,private,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,8.188018333,7.878801667
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,10,0,0,0,4.79815315,6.78604794
TRUE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,1,0,1,0,6.310991049,8.113811016
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,0,0,2,10.23995322,8.80246056
TRUE,Clinic,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,10.98586855,5.39347558
TRUE,District / General Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,15,0,6,3,6.320931315,8.116933107
TRUE,District / General Hospital,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,8,0,1,2,10.30156028,11.1598388
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.57745206,4.276224375
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,7.125403333,6.746261667
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,8.83422504,12.61546173
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,3,3,0,1,6.54414362,2.74393631
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,7,8,0,2,6.311060786,8.142939806
TRUE,Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,0,1,6.314215064,8.111767173
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.91573693,6.61947712
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.09462225,5.81571579
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,11.33111,6.860693693
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,0,1,6.25292497,8.36342485
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,9.91191566,11.0632807
TRUE,Teaching / Specialist Hospital,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,FALSE,TRUE,0,4,2,2,6.50893031,3.32870376
TRUE,Primary Health Center,,TRUE,TRUE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,0,1,3,1,6.52492917,3.34958901
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,4,3,,4.96346652,7.4063556
,,,FALSE,FALSE,,,,,FALSE,,,,,0,,0,,6.523196697,6.958508492
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,0,0,5.934993625,7.123711109
FALSE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,1,0,12.15502803,8.61661089
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,11.27086759,7.782027125
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,9.10664422,8.98937447
,Specialist Hospital,private,FALSE,,FALSE,,,FALSE,FALSE,,,,,,,,,8.51466266,4.58999141
FALSE,Teaching / Specialist Hospital,public,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,0,1,11.99900687,5.832023621
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,7.266743333,7.726163333
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,1,6,0,12.79922582,5.20895469
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,10.891909,8.12732935
FALSE,Basic Health Centre or Primary Health Clinic,private,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,0,0,10.26897757,13.27870262
TRUE,Primary Health Center,private,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,2,1,10.05203962,11.20220304
TRUE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,15,0,1,0,10.16135037,12.74012268
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,11.73361309,8.30897984
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,1,6.23030409,8.12534198
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,0,3,0,7.91424068,8.5924697
FALSE,Clinic,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0,0,0,7.61508479,5.2295362
TRUE,Primary Health Centre (PHC),public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,8.705913333,6.966648333
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,0,0,11.7825164,8.97857597
TRUE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,0,0,8.029793501,10.9371525
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,2,0,9.69074207,8.94682487
FALSE,Teaching / Specialist Hospital,,TRUE,TRUE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,0,0,1,1,6.32332921,8.115592003
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,,0,,7.63236342,4.00270715
FALSE,Health Post,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,1,0,4.97422659,7.73347913
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.42297029,5.103793144
FALSE,Primary Health Centre (PHC),public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,2,1,3,6.44823308,3.41713783
TRUE,Clinic,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,4,2,1,10.29678905,9.84350315
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,7.4283061,7.73343052
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,7,4,1,5.691540241,6.904520988
TRUE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,1,0,0,0,10.39247606,12.25014841
TRUE,Clinic,public,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,14,2,2,1,7.458332777,6.181998253
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,12.8973579,7.27153599
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,,0,,8.12607146,9.21197503
TRUE,Basic Health Centre / Primary Health Clinic,public,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,0,3,0,9.94377453,11.32669141
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,6.400609016,6.822429299
TRUE,Basic Health Centre or Primary Health Clinic,public,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,0,0,6.587660909,4.648177028
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,1,0,7.622027993,4.008523822
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,9.001590014,6.36813283
FALSE,Health Post,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,0,0,7.394217253,3.94862473
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8.94436497,9.27359975
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,10.14940269,11.40845201
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,9.611889124,11.65723443
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,0,1,0,10.50436199,7.393788099
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,10.14391601,6.693205833
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,7.279729843,4.943107367
TRUE,Teaching / Specialist Hospital,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,3,1,3,2,10.46426102,7.44504879
FALSE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,2,0,8.38768065,4.582409263
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,10.27823567,5.211328268
TRUE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,0,0,6.28917238,8.21791631
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,11.79965436,5.627129674
TRUE,Primary Health Center,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,1,0,1,1,6.310722828,8.107282519
FALSE,Dispensary,public,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,7.61480767,11.42804889
TRUE,Primary Health Center,,FALSE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,FALSE,0,0,0,0,6.95313231,8.95724581
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,7,0,1,1,6.97844479,3.99538828
TRUE,Primary Health Center,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,4,7,2,6.311742067,8.105179667
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.74066448,6.313898563
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,10.62063575,10.34265161
FALSE,District / General Hospital,,FALSE,FALSE,,FALSE,,,FALSE,,FALSE,FALSE,FALSE,0,0,0,0,6.315062642,8.108768463
FALSE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,9.388080239,11.46311224
TRUE,Primary Health Center,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,1,4,3,1,6.309928894,8.115168214
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,7.84105024,4.69198879
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,1,2,0,5.2419918,8.36122187
TRUE,Primary Health Center,private,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,15,1,2,7.726966739,4.44675386
TRUE,Primary Health Center,public,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,12.766799,7.95400777
TRUE,Clinic,,FALSE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,2,1,0,1,7.64273366,5.2358039
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,6.324219704,8.120945692
TRUE,Health Post,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,7.14334537,3.35923384
TRUE,Clinic,,TRUE,TRUE,,TRUE,,,FALSE,,TRUE,TRUE,TRUE,0,3,0,1,6.307783127,8.108607531
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,0,0,10.05683541,6.036906838
FALSE,Health Post,public,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,11.39420204,10.1962856
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,0,1,6.292848587,8.080294132
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,11.71815769,7.18767557
TRUE,Primary Health Center,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0,0,0,9.3376832,6.6516084
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,5,1,4.986344576,7.795223594
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,2,0,4.974966645,7.819771171
TRUE,Clinic,public,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,0,0,10.06803632,11.30956113
FALSE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,11.85924232,10.53073883
TRUE,Primary Health Center,,FALSE,TRUE,,FALSE,,,FALSE,,TRUE,TRUE,FALSE,0,1,1,1,7.16357237,3.31569916
TRUE,Primary Health Center,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,10.6888879,4.46081324
FALSE,Basic Health Centre or Primary Health Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6.985614896,5.11310041
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,7.816193104,5.561270714
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,0,0,0,11.09230975,12.65362429
TRUE,Health Post,public,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,9.050132632,3.652803898
TRUE,Clinic,public,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,1,0,6.761924028,7.920536399
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,9.31726118,8.97595687
TRUE,Primary Health Center,public,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,1,1,6.80263778,6.32942293
FALSE,Clinic,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,7.34069109,10.00412464
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,0,0,7.54914625,3.44406407
FALSE,Health Post,public,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2,0,1,0,5.06146582,7.80627174
FALSE,District Hospital / Comprehensive Health Centre,private,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,,,,11.79796235,13.14212247
FALSE,Health Post,public,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,12.86027911,10.83388482
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,1,0,5.10314405,7.802975178
TRUE,Primary Health Center,public,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,10,1,6.40835827,7.55209191
TRUE,Health Post,public,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,0,0,12.09283269,9.36602454
TRUE,Primary Health Center,public,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,0,0,6.40803844,7.99608775
,Information not available / Don't know,private,FALSE,,TRUE,,,TRUE,TRUE,,,,,,,,,6.6214955,3.49822543
TRUE,Dispensary,public,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,0,0,9.922802378,4.634084925
